"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3170000","PHMH320123170035087500084","20121113","","01","영업/정상","13","영업중","","","","","808-0133","","153829","서울특별시 금천구 독산동 1009번지","서울특별시 금천구 범안로16길 33 (독산동)","08604","씨유 금천도당점","2013-08-14 16:37:37","I","2018-08-31 23:59:59.0","","190690.035230362    ","440333.236625705    ",""
"3170000","PHMH320123170035087500085","20121113","","01","영업/정상","13","영업중","","","","","891-3200","","153829","서울특별시 금천구 독산동 1007번지 3호","서울특별시 금천구 범안로 1206 (독산동)","08603","씨유 독산우시장점","2013-08-14 16:39:45","I","2018-08-31 23:59:59.0","","190707.116619853    ","440466.587157296    ",""
"3170000","PHMH320123170035087500086","20121113","","03","폐업","03","폐업","20200831","","","","2624-1779","","153787","서울특별시 금천구 가산동 371번지 50호","서울특별시 금천구 가산디지털1로 145, 104호 (가산동)","08506","미니스톱 가산에이스점","2020-08-31 09:59:53","U","2020-09-02 02:40:00.0","","189467.124186925    ","441780.0053985      ",""
"3170000","PHMH320123170035087500087","20121113","","03","폐업","03","폐업","20170612","","","","805-2236","","153031","서울특별시 금천구 시흥동 940번지 1호 하늘상사빌딩","서울특별시 금천구 시흥대로 106-1, 1층 (시흥동, 하늘상사빌딩)","08651","세븐일레븐 시흥대로점","2017-06-13 10:16:10","I","2018-08-31 23:59:59.0","","191448.06406217     ","437938.827513414    ",""
"3170000","PHMH320123170035087500088","20121113","","03","폐업","03","폐업","20180306","","","","892-2002","","153858","서울특별시 금천구 시흥동 904번지 21호","서울특별시 금천구 독산로 3 (시흥동)","08631","GS25 시흥뉴타운","2018-03-07 09:49:14","I","2018-08-31 23:59:59.0","","191397.796032306    ","438518.485081262    ",""
"3170000","PHMH320123170035087500089","20121113","","03","폐업","03","폐업","20180629","","","","866-5657","","153803","서울특별시 금천구 가산동 715번지","서울특별시 금천구 범안로 1138 (가산동)","08595","미니스톱 독산역점","2018-06-29 15:17:30","I","2018-08-31 23:59:59.0","","190057.736482527    ","440401.86132155     ",""
"3170000","PHMH320123170035087500090","20121114","","03","폐업","03","폐업","20180424","","","","","","153821","서울특별시 금천구 독산동 1024번지","서울특별시 금천구 독산로73길 33 (독산동)","08581","GS25 독산번영점","2018-05-29 11:54:23","I","2018-08-31 23:59:59.0","","191083.58993831     ","440629.014970872    ",""
"3170000","PHMH320123170035087500091","20121114","","03","폐업","03","폐업","20161028","","","","807-2535","","153829","서울특별시 금천구 독산동 1006번지 132호","서울특별시 금천구 범안로12길 15, 101동 101호 (독산동)","08602","GS25 금천사랑점","2016-10-28 17:06:49","I","2018-08-31 23:59:59.0","","190394.457992377    ","440407.013325687    ",""
"3170000","PHMH320123170035087500092","20121114","","01","영업/정상","13","영업중","","","","","802-2538","","","서울특별시 금천구 독산동 1009-31","서울특별시 금천구 시흥대로 349, 1층 (독산동)","08604","지에스25 뉴시흥대로점","2020-07-21 17:52:08","U","2020-07-23 02:40:00.0","","190836.082862874    ","440285.518277278    ",""
"3170000","PHMH320123170035087500093","20121114","","03","폐업","03","폐업","20160830","","","","891-5064","","153854","서울특별시 금천구 시흥동 795번지 36호","서울특별시 금천구 독산로40길 73 (시흥동)","08565","씨유 시흥동부점","2016-08-30 09:46:40","I","2018-08-31 23:59:59.0","","191830.519443191    ","439939.140665139    ",""
"3170000","PHMH320123170035087500094","20121114","","03","폐업","03","폐업","20220114","","","","861-0556","","153820","서울특별시 금천구 독산동 894번지 16호","서울특별시 금천구 문성로 47 (독산동)","08549","씨유 독산문성점","2022-01-14 17:49:10","U","2022-01-16 02:40:00.0","","191866.834191431    ","441654.490987833    ","0"
"3170000","PHMH320123170035087500095","20121114","","03","폐업","03","폐업","20150522","","","","859-9039","","153801","서울특별시 금천구 가산동 145번지 27호","서울특별시 금천구 가산로 134 (가산동)","153801","미니스톱 가산점","2015-05-27 08:51:53","I","2018-08-31 23:59:59.0","","190360.095228614    ","441704.231986139    ",""
"3170000","PHMH320123170035087500096","20121115","","03","폐업","03","폐업","20131213","","","","830-6930","","153825","서울특별시 금천구 독산동 988번지 13호","서울특별시 금천구 시흥대로138길 13 (독산동)","153825","씨유 독산시장점","2013-12-13 16:02:50","I","2018-08-31 23:59:59.0","","191031.252607802    ","441192.101335396    ",""
"3170000","PHMH320133170035087500001","20130703","","01","영업/정상","13","영업중","","","","","868-3502","","","서울특별시 금천구 가산동 143번지 44호","서울특별시 금천구 디지털로12길 21 (가산동)","08515","GS25가산하이힐점","2016-04-07 17:25:00","I","2018-08-31 23:59:59.0","","190191.054939581    ","441731.760402709    ","33"
"3170000","PHMH320133170035087500002","20130808","","03","폐업","03","폐업","20140123","","","","803-2393","","153829","서울특별시 금천구 독산동 1003번지 21호 101호","서울특별시 금천구 범안로 1158, 101호 (독산동, 태영아파트)","08601","(주)비지에프리테일 독산역점","2016-02-26 15:55:52","I","2018-08-31 23:59:59.0","","190241.176536786    ","440453.915574498    ","33"
"3170000","PHMH320133170035087500003","20121109","","01","영업/정상","13","영업중","","","","","803-1339","","153855","서울특별시 금천구 시흥동 819번지 9호","서울특별시 금천구 독산로 86-1, 1층 (시흥동)","08570","세븐일레븐 시흥초교점","2013-08-12 18:04:53","I","2018-08-31 23:59:59.0","","191620.750940248    ","439222.217489992    ",""
"3170000","PHMH320133170035087500004","20130201","","03","폐업","03","폐업","20130813","","","","","","","","서울특별시 금천구 가산로 71 (가산동)","153801","GS25 금천독산점","2013-08-14 11:14:14","I","2018-08-31 23:59:59.0","","190667.881656573    ","441163.601483303    ",""
"3170000","PHMH320133170035087500005","20130102","","03","폐업","03","폐업","20161004","","","","","","","서울특별시 금천구 시흥동 978번지 2호","서울특별시 금천구 삼성산길 11, 2호 (시흥동)","08654","GS25 금천삼성산점","2016-10-04 14:24:18","I","2018-08-31 23:59:59.0","","191507.333419018    ","436888.773525926    ",""
"3170000","PHMH320133170035087500006","20130102","","03","폐업","03","폐업","20221226","","","","","","153803","서울특별시 금천구 가산동 494번지 4호","서울특별시 금천구 가산디지털2로 169-31 (가산동)","08504","GS25 금천타운점","2022-12-26 15:51:18","U","2021-11-01 22:08:00.0","","188974.800556597","442207.640866217",""
"3170000","PHMH320133170035087500007","20130103","","03","폐업","03","폐업","20171204","","","","","","153830","서울특별시 금천구 독산동 1031번지 2호","서울특별시 금천구 범안로 1228 (독산동)","08616","씨유독산범안점","2017-12-04 11:14:37","I","2018-08-31 23:59:59.0","","190944.336427597    ","440465.549633937    ",""
"3170000","PHMH320133170035087500008","20130108","","03","폐업","03","폐업","20191121","","","","","","153782","서울특별시 금천구 가산동 345번지 30호","서울특별시 금천구 디지털로 130 (가산동)","08589","남성프라자편의점","2019-11-21 15:31:59","U","2019-11-23 02:40:00.0","","189472.091898625    ","441483.675018356    ",""
"3170000","PHMH320133170035087500009","20130110","","01","영업/정상","13","영업중","","","","","808-3834","","","서울특별시 금천구 독산동 1038번지 1호","서울특별시 금천구 독산로 218, 1호 (독산동, 창영빌딩)","08559","씨유 독산2동점","2016-05-27 16:12:24","I","2018-08-31 23:59:59.0","","191264.463761045    ","440462.605652966    ",""
"3170000","PHMH320133170035087500010","20130116","","03","폐업","03","폐업","20141016","","","","","","153818","서울특별시 금천구 독산동 878번지 41호","서울특별시 금천구 독산로106길 19 (독산동)","153818","GS25 금천왕창점","2014-10-16 16:19:11","I","2018-08-31 23:59:59.0","","191521.396317755    ","441767.558563745    ",""
"3170000","PHMH320133170035087500011","20130118","","03","폐업","03","폐업","20181115","","","","","","153829","서울특별시 금천구 독산동 1002번지","서울특별시 금천구 벚꽃로18길 36 (독산동)","08587","나들가게(금천39)","2018-11-15 15:03:48","U","2018-11-17 02:36:02.0","","190261.800634209    ","440629.728830675    ",""
"3170000","PHMH320133170035087500012","20130201","","01","영업/정상","13","영업중","","","","","855-3174","","","서울특별시 금천구 독산동 144번지 49호","서울특별시 금천구 시흥대로141길 47, 49호 (독산동, 푸른몬테소리어린이집)","08531","GS25 금천태양점","2016-05-27 16:05:22","I","2018-08-31 23:59:59.0","","190864.865112181    ","441425.010695372    ",""
"3170000","PHMH320133170035087500013","20130207","","04","취소/말소/만료/정지/중지","24","직권폐업","20171124","","","","808-9205","","153010","서울특별시 금천구 독산동 1142번지","서울특별시 금천구 범안로17길 9 (독산동)","08586","썬마트 금천독산점","2017-11-27 09:24:58","I","2018-08-31 23:59:59.0","","190562.047861427    ","440543.280542456    ",""
"3170000","PHMH320133170035087500014","20130227","","03","폐업","03","폐업","20200730","","","","","","153814","서울특별시 금천구 독산동 332번지 1호","서울특별시 금천구 범안로15길 41 (독산동)","08586","세븐일레븐 독산솔리브점","2020-07-30 17:57:59","U","2020-08-01 02:40:00.0","","190414.824477847    ","440687.353691282    ",""
"3170000","PHMH320133170035087500015","20130304","","03","폐업","03","폐업","20180706","","","","","","153801","서울특별시 금천구 가산동 236번지 8호","서울특별시 금천구 가산로5길 46 (가산동)","08520","씨유 가산두산점","2018-07-06 14:37:48","I","2018-08-31 23:59:59.0","","190374.446832386    ","441290.29413211     ",""
"3170000","PHMH320133170035087500016","20130329","","03","폐업","03","폐업","20151007","","","","","","153858","서울특별시 금천구 시흥동 889번지 17호","서울특별시 금천구 시흥대로56길 9 (시흥동)","08628","씨유 시흥샘길점","2015-10-07 17:58:24","I","2018-08-31 23:59:59.0","","191269.181999466    ","438945.628521766    ",""
"3170000","PHMH320133170035087500017","20130329","","03","폐업","03","폐업","20160727","","","","893-2868","","","서울특별시 금천구 독산동 330번지 1호","서울특별시 금천구 두산로 50, 1호 (독산동)","08583","씨유 독산마차길점","2016-07-28 11:11:35","I","2018-08-31 23:59:59.0","","190507.697469161    ","440877.633009703    ",""
"3170000","PHMH320133170035087500018","20130402","","01","영업/정상","13","영업중","","","","","","","153776","서울특별시 금천구 가산동 680번지","서울특별시 금천구 가산디지털1로 2 (가산동)","08591","GS25 독산우림점","2016-05-27 16:06:17","I","2018-08-31 23:59:59.0","","190050.903572929    ","440523.497478209    ",""
"3170000","PHMH320133170035087500019","20130426","","03","폐업","03","폐업","20170308","","","","894-0123","","153854","서울특별시 금천구 시흥동 799번지 36호","서울특별시 금천구 독산로40길 45 (시흥동)","08566","GS25 금천한빛점","2017-03-08 13:24:23","I","2018-08-31 23:59:59.0","","191693.188340155    ","439868.816886866    ",""
"3170000","PHMH320133170035087500020","20130523","","03","폐업","03","폐업","20150610","","","","","","153822","서울특별시 금천구 독산동 950번지 2호","서울특별시 금천구 남부순환로 1384 (독산동)","153822","팝스토어 남부순환로점","2015-06-10 15:45:08","I","2018-08-31 23:59:59.0","","191481.675294989    ","441945.691459493    ",""
"3170000","PHMH320133170035087500021","20130625","","03","폐업","03","폐업","20170609","","","","","","153844","서울특별시 금천구 시흥동 1011번지","서울특별시 금천구 금하로 760 (시흥동)","08645","지에스리테일 시흥우방","2017-06-12 11:47:51","I","2018-08-31 23:59:59.0","","192297.91598261     ","438580.148239494    ",""
"3170000","PHMH320133170035087500022","20130626","","03","폐업","03","폐업","20190805","","","","","","153812","서울특별시 금천구 독산동 288번지 6호","서울특별시 금천구 시흥대로 409 (독산동)","08523","세븐일레븐 독산2호점","2019-08-05 09:49:40","U","2019-08-07 02:40:00.0","","190882.328666874    ","440895.715379593    ",""
"3170000","PHMH320133170035087500024","20130704","","03","폐업","03","폐업","20170727","","","","","","153808","서울특별시 금천구 독산동 185번지 7호","서울특별시 금천구 독산로74길 21 (독산동)","08557","GS25독산정심점","2017-07-27 15:58:11","I","2018-08-31 23:59:59.0","","191422.866970696    ","440728.833328677    ",""
"3170000","PHMH320133170035087500025","20130726","","01","영업/정상","13","영업중","","","","","","","153823","서울특별시 금천구 독산동 952번지 34호","서울특별시 금천구 남부순환로 1364 (독산동)","08537","세븐일레븐 구로전화국사거리점","2013-08-14 16:03:29","I","2018-08-31 23:59:59.0","","191290.490660673    ","441904.371145963    ",""
"3170000","PHMH320133170035087500027","20130822","","04","취소/말소/만료/정지/중지","24","직권폐업","20171124","","","","070-7012-8761","","","","서울특별시 금천구 가산디지털1로 233, 107호 (가산동, 에이스하이엔드타워9차)","08501","해피타임","2017-11-27 09:25:33","I","2018-08-31 23:59:59.0","","189174.558570016    ","442636.320100968    ",""
"3170000","PHMH320133170035087500028","20130829","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 금하로23길 20 (시흥동, 건우)","08574","씨유 시흥5동점","2016-04-07 17:29:20","I","2018-08-31 23:59:59.0","","191866.547189357    ","438880.67847308     ",""
"3170000","PHMH320133170035087500029","20130905","","03","폐업","03","폐업","20150109","","","","","","","","서울특별시 금천구 가산로 71 (독산동)","153813","지에스25금천독산점","2015-01-10 13:01:35","I","2018-08-31 23:59:59.0","","","",""
"3170000","PHMH320133170035087500030","20130930","","03","폐업","03","폐업","20170113","","","","","","","","서울특별시 금천구 시흥대로2길 8 (시흥동)","08654","씨유 금천석수점","2017-01-13 10:22:46","I","2018-08-31 23:59:59.0","","191415.30250909     ","436946.358720615    ",""
"3170000","PHMH320133170035087500031","20131004","","03","폐업","03","폐업","20150512","","","","","","","","서울특별시 금천구 디지털로12길 13 (가산동)","153801","홈플러스365 금천가산점","2015-05-13 14:14:51","I","2018-08-31 23:59:59.0","","","",""
"3170000","PHMH320133170035087500032","20131017","","03","폐업","03","폐업","20140221","","","","","","153841","서울특별시 금천구 시흥동 825번지 40호","서울특별시 금천구 금하로23길 32 (시흥동)","","(주)지에스리테일 GS25시흥은행점","2014-02-21 13:21:04","I","2018-08-31 23:59:59.0","","191869.753505001    ","438948.850924592    ","39.6"
"3170000","PHMH320133170035087500033","20131018","","03","폐업","03","폐업","20200630","","","","806-6665","","153857","서울특별시 금천구 시흥동 879번지 21호","서울특별시 금천구 금하로 633 (시흥동)","08626","㈜비지에프휴먼넷 시흥본점","2020-06-30 14:17:28","U","2020-07-02 02:40:00.0","","191219.962380735    ","439204.015762203    ",""
"3170000","PHMH320133170035087500034","20131028","","03","폐업","03","폐업","20170331","","","","856-6766","","","서울특별시 금천구 가산동 236번지 19호 102호","서울특별시 금천구 가산로7길 53 (가산동)","08520","세븐일레븐 가산로점","2017-03-31 14:02:30","I","2018-08-31 23:59:59.0","","190251.771509522    ","441357.426020569    ","46"
"3170000","PHMH320133170035087500035","20131108","","03","폐업","03","폐업","20140128","","","","","","153794","서울특별시 금천구 가산동 345번지 33호","서울특별시 금천구 가산디지털2로 67, 102호 (가산동)","153794","㈜비지에프리테일 가산하이엔드7차점","2014-01-28 16:04:12","I","2018-08-31 23:59:59.0","","189417.678263584    ","441342.660096623    ",""
"3170000","PHMH320133170035087500036","20131218","","01","영업/정상","13","영업중","","","","","","","153863","서울특별시 금천구 시흥동 983번지 1호","서울특별시 금천구 시흥대로 81 (시흥동)","08640","GS25 시흥공구단지","2017-06-23 14:54:51","I","2018-08-31 23:59:59.0","","191339.430795302    ","437686.335605306    ",""
"3170000","PHMH320133170035087500037","20131230","","01","영업/정상","13","영업중","","","","","","","153823","서울특별시 금천구 독산동 953번지","서울특별시 금천구 시흥대로152길 11-43 (독산동)","08536","GS25 금천르네상스점","2016-05-27 16:00:54","I","2018-08-31 23:59:59.0","","191132.625751785    ","441825.157273149    ",""
"3170000","PHMH320143170035087500001","20140103","","03","폐업","03","폐업","20140729","","","","","","153856","서울특별시 금천구 시흥동 839번지","서울특별시 금천구 금하로 657 (시흥동)","153856","㈜비지에프리테일 시흥금빛점","2014-07-30 14:17:02","I","2018-08-31 23:59:59.0","","191437.073159575    ","439058.161938437    ",""
"3170000","PHMH320143170035087500002","20140107","","03","폐업","03","폐업","20190208","","","","","","153854","서울특별시 금천구 시흥동 795번지","서울특별시 금천구 독산로50길 98 (시흥동)","08565","CU 시흥4동점","2019-02-08 16:57:51","U","2019-02-10 02:40:00.0","","191936.282312791    ","440019.759536709    ",""
"3170000","PHMH320143170035087500003","20140114","","03","폐업","03","폐업","20151124","","","","","","153803","서울특별시 금천구 가산동 371번지 37호","서울특별시 금천구 가산디지털1로 128 (가산동)","08507","1004마트 가산점","2015-11-25 09:35:01","I","2018-08-31 23:59:59.0","","189647.046752134    ","441677.096205358    ",""
"3170000","PHMH320143170035087500004","20140114","","03","폐업","03","폐업","20191031","","","","","","153861","서울특별시 금천구 시흥동 954번지 39호","서울특별시 금천구 시흥대로 72 (시흥동)","08652","GS25 시흥대로2점","2019-10-31 15:47:13","U","2019-11-02 02:40:00.0","","191414.317827986    ","437602.625094324    ",""
"3170000","PHMH320143170035087500005","20140123","","01","영업/정상","13","영업중","","","","","","","153829","서울특별시 금천구 독산동 1003번지 21호","서울특별시 금천구 범안로 1158 (독산동, 태영아파트상가)","08601","CU독산역점","2014-01-24 10:23:47","I","2018-08-31 23:59:59.0","","190241.176536786    ","440453.915574498    ",""
"3170000","PHMH320143170035087500006","20140128","","03","폐업","03","폐업","20180614","","","","070-8847-5287","","","","서울특별시 금천구 가산디지털2로 67, 102호 (가산동, 가산하이엔드7차)","08588","CU 가산하이엔드7차점","2018-06-15 11:18:10","I","2018-08-31 23:59:59.0","","189417.678263584    ","441342.660096623    ","79"
"3170000","PHMH320143170035087500007","20140224","","03","폐업","03","폐업","20170516","","","","","","","","서울특별시 금천구 금하로23길 32 (시흥동)","08574","GS25시흥은행","2017-05-17 09:29:16","I","2018-08-31 23:59:59.0","","191869.753505001    ","438948.850924592    ",""
"3170000","PHMH320143170035087500008","20140318","","03","폐업","03","폐업","20150721","","","","","","","","서울특별시 금천구 독산로50다길 2 (시흥동)","153854","GS25 금천삼익","2015-07-21 16:08:33","I","2018-08-31 23:59:59.0","","191989.19356044     ","439992.479107696    ","49.5"
"3170000","PHMH320143170035087500009","20140327","","03","폐업","03","폐업","20151208","","","","","","","","서울특별시 금천구 독산로29길 13 (시흥동)","08625","GS25 금천금하로점","2015-12-16 10:43:08","I","2018-08-31 23:59:59.0","","191500.317686712    ","439325.215721618    ",""
"3170000","PHMH320143170035087500010","20140428","","03","폐업","03","폐업","20140901","","","","894-2711","","","","서울특별시 금천구 금하로14길 6 (시흥동)","153858","GS25시흥금빛점","2014-09-02 11:39:17","I","2018-08-31 23:59:59.0","","191416.757996734    ","439015.961045748    ",""
"3170000","PHMH320143170035087500011","20140428","","03","폐업","03","폐업","20150515","","","","","","","","서울특별시 금천구 두산로 70, A동 TL-111호 (독산동, 현대지식산업센터)","153813","미니스톱 독산지식센터점","2015-05-18 10:20:37","I","2018-08-31 23:59:59.0","","190694.880295092    ","440764.426277932    ","99"
"3170000","PHMH320143170035087500012","20140428","","03","폐업","03","폐업","20150515","","","","","","","","서울특별시 금천구 두산로 70, B동 T-123호 (독산동, 현대지식산업센터)","153813","미니스톱 독산현대점","2015-05-18 10:24:57","I","2018-08-31 23:59:59.0","","190694.880295092    ","440764.426277932    ","99"
"3170000","PHMH320143170035087500013","20140501","","03","폐업","03","폐업","20181217","","","","","","","","서울특별시 금천구 가산디지털1로 219, 1층 103-1호 (가산동, 벽산디지털밸리6차)","08501","미니스톱 금천벽산점","2018-12-17 17:12:20","U","2018-12-19 02:40:00.0","","189232.30642848     ","442478.356256941    ",""
"3170000","PHMH320143170035087500014","20140618","","03","폐업","03","폐업","20160302","","","","","","","","서울특별시 금천구 가산로3길 13 (독산동)","08524","씨유 금천예스점","2016-03-03 09:59:18","I","2018-08-31 23:59:59.0","","190629.409327883    ","441116.684830208    ","55"
"3170000","PHMH320143170035087500015","2014-07-02","","01","영업/정상","13","영업중","","","","","","","153-806","서울특별시 금천구 독산동 12통 6반","서울특별시 금천구 시흥대로 487 (독산동)","08530","세븐일레븐 시흥IC점","2023-06-29 10:22:12","U","2022-12-07 00:01:00.0","","190933.601554233","441662.481512797",""
"3170000","PHMH320143170035087500016","20140730","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 금하로 657 (시흥동)","08627","씨유 시흥금빛점","2014-07-30 14:20:08","I","2018-08-31 23:59:59.0","","191437.073159575    ","439058.161938437    ",""
"3170000","PHMH320143170035087500017","20140820","","03","폐업","03","폐업","20141120","","","","","","","","서울특별시 금천구 독산로 306 (독산동)","153824","㈜지에스리테일 GS25 독산중앙점","2014-11-20 15:20:51","I","2018-08-31 23:59:59.0","","191401.284838268    ","441326.357130111    ",""
"3170000","PHMH320143170035087500018","20140929","","03","폐업","03","폐업","20220830","","","","","","","","서울특별시 금천구 시흥대로80길 17 (시흥동)","08624","GS25 금천햇빛점","2022-08-30 14:55:39","U","2021-12-09 00:01:00.0","","191137.687210463","439664.246872694",""
"3170000","PHMH320143170035087500019","20140929","","03","폐업","03","폐업","20160901","","","","","","","","서울특별시 금천구 금하로14길 6 (시흥동)","08628","GS25 시흥금빛","2016-09-02 16:14:59","I","2018-08-31 23:59:59.0","","191416.757996734    ","439015.961045748    ","46.2"
"3170000","PHMH320143170035087500020","20141027","","03","폐업","03","폐업","20160831","","","","","","","","서울특별시 금천구 벚꽃로 234, 107호 (가산동)","08513","미니스톱 가산하이엔드점","2016-09-02 16:15:28","I","2018-08-31 23:59:59.0","","189855.309927286    ","441540.894601732    ",""
"3170000","PHMH320143170035087500021","20141120","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로 306 (독산동)","08553","GS25 독산중앙점","2018-07-20 16:10:40","I","2018-08-31 23:59:59.0","","191401.284838268    ","441326.357130111    ",""
"3170000","PHMH320143170035087500022","20141120","","03","폐업","03","폐업","20200429","","","","","","","","서울특별시 금천구 시흥대로 266 (시흥동)","08624","씨유 시흥대로","2020-04-29 11:16:38","U","2020-05-01 02:40:00.0","","191075.857097963    ","439485.637630184    ",""
"3170000","PHMH320143170035087500023","20141120","","03","폐업","03","폐업","20191107","","","","","","","","서울특별시 금천구 가산로3길 84 (가산동)","08521","씨유 금천서울점","2019-11-07 09:44:23","U","2019-11-09 02:40:00.0","","190285.477808771    ","441157.570898091    ",""
"3170000","PHMH320143170035087500024","20141120","","03","폐업","03","폐업","20160706","","","","","","153706","서울특별시 금천구 가산동 345번지 90호","서울특별시 금천구 가산디지털2로 53 (가산동)","08588","미니스톱 가산한라점","2016-07-13 13:51:53","I","2018-08-31 23:59:59.0","","189419.091886816    ","441207.655086501    ","66"
"3170000","PHMH320143170035087500025","20141125","","01","영업/정상","13","영업중","","","","","070-5022-5895","","","","서울특별시 금천구 탑골로 43 (시흥동)","08575","씨유 시흥탑동점","2014-11-26 11:17:03","I","2018-08-31 23:59:59.0","","192314.583949373    ","438883.194083957    ",""
"3170000","PHMH320143170035087500026","20141212","","03","폐업","03","폐업","20161129","","","","","","","","서울특별시 금천구 범안로 1130, 107호 (가산동)","08595","미니스톱 가산엠파이어점","2016-11-29 10:13:03","I","2018-08-31 23:59:59.0","","189978.050925581    ","440363.954453659    ","66"
"3170000","PHMH320153170035087500001","20150109","","03","폐업","03","폐업","20150330","","","","865-5594","","","","서울특별시 금천구 가산로 71 (독산동)","153813","㈜지에스리테일 GS25 금천독산점","2015-03-30 16:07:09","I","2018-08-31 23:59:59.0","","190667.881656573    ","441163.601483303    ",""
"3170000","PHMH320153170035087500002","20150109","","03","폐업","03","폐업","20160630","","","","859-7336","","","","서울특별시 금천구 시흥대로148길 27 (독산동)","08539","씨스페이스 독산문성","2016-06-30 13:47:34","I","2018-08-31 23:59:59.0","","191114.945017656    ","441445.343037246    ",""
"3170000","PHMH320153170035087500003","20150126","","03","폐업","03","폐업","20181105","","","","","","","","서울특별시 금천구 디지털로12길 13 (가산동)","08515","홈플러스365 금천가산점","2018-11-05 16:44:21","U","2018-11-07 02:35:49.0","","190156.998235771    ","441778.577459743    ",""
"3170000","PHMH320153170035087500004","20150317","","03","폐업","03","폐업","20190607","","","","3286-1225","","","","서울특별시 금천구 금하로24길 81, 1층 (시흥동)","08647","365플러스 금천시흥점","2019-06-07 11:04:22","U","2019-06-09 02:40:00.0","","191901.522802737    ","438370.46536582     ",""
"3170000","PHMH320153170035087500005","20150319","","03","폐업","03","폐업","20160115","","","","","","","","서울특별시 금천구 시흥대로77길 23 (시흥동)","08610","씨유 시흥베르빌점","2016-01-18 11:39:32","I","2018-08-31 23:59:59.0","","190879.916578216    ","439511.654205187    ","54"
"3170000","PHMH320153170035087500006","20150326","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 시흥대로 165 (시흥동)","08637","(주)코리아세븐 금천힐스테이트점","2020-07-08 13:42:10","U","2020-07-10 02:40:00.0","","191342.23871500000  ","438823.96806100000  ","49.5"
"3170000","PHMH320153170035087500007","20150417","","03","폐업","03","폐업","20210602","","","","","","","","서울특별시 금천구 가산로 71 (독산동)","08522","GS25 금천독산점","2021-06-02 09:37:29","U","2021-06-04 02:40:00.0","","190667.881656573    ","441163.601483303    ","39.6"
"3170000","PHMH320153170035087500008","20150513","","03","폐업","03","폐업","20170421","","","","","","","","서울특별시 금천구 남부순환로126길 69 (독산동)","08549","GS25 독산문성점","2017-04-21 14:30:54","I","2018-08-31 23:59:59.0","","191760.000766307    ","441692.400149135    ","50"
"3170000","PHMH320153170035087500009","20150528","","03","폐업","03","폐업","20210528","","","","","","","","서울특별시 금천구 시흥대로51길 15, 1층 (시흥동)","08635","씨유 금천 비타민점","2021-05-28 18:04:52","U","2021-05-30 02:40:00.0","","191159.180591703    ","438761.69556039     ",""
"3170000","PHMH320153170035087500010","20150528","","03","폐업","03","폐업","20180731","","","","","","","","서울특별시 금천구 가산로 134, 1층 (가산동)","08528","미니스톱 금천가산점","2018-08-02 09:10:33","I","2018-08-31 23:59:59.0","","190360.095228614    ","441704.231986139    ",""
"3170000","PHMH320153170035087500011","20150529","","03","폐업","03","폐업","20190130","","","","","","","","서울특별시 금천구 시흥대로36길 8, 1층 (시흥동)","08651","씨유 시흥박미점","2019-01-30 17:46:29","U","2019-02-01 02:40:00.0","","191473.678569627    ","437945.283977421    ",""
"3170000","PHMH320153170035087500012","20150626","","01","영업/정상","13","영업중","","","","","","","153835","서울특별시 금천구 독산동 1133번지","서울특별시 금천구 두산로 36, 102-103호 (독산동)","08583","지에스(GS)25독산두산로점","2020-06-22 09:09:11","U","2020-06-24 02:40:00.0","","190395.636689928    ","440875.914368498    ","66"
"3170000","PHMH320153170035087500013","20150706","","03","폐업","03","폐업","20201006","","","","6401-4520","","","","서울특별시 금천구 독산로43가길 14 (시흥동)","08621","365플러스 금천서연점","2020-10-06 19:39:19","U","2020-10-08 02:40:00.0","","191384.237468168    ","439834.222821067    ",""
"3170000","PHMH320153170035087500014","20150720","","01","영업/정상","13","영업중","","","","","891-2111","","","","서울특별시 금천구 독산로 111 (독산동)","08618","씨유 금천독산로점","2016-04-07 17:26:53","I","2018-08-31 23:59:59.0","","191546.323664259    ","439463.284857433    ","33"
"3170000","PHMH320153170035087500015","20150721","","03","폐업","03","폐업","20171207","","","","802-7161","","","","서울특별시 금천구 독산로50다길 2 (시흥동)","08565","GS25 금천삼익","2017-12-07 10:54:50","I","2018-08-31 23:59:59.0","","191989.19356044     ","439992.479107696    ",""
"3170000","PHMH320153170035087500016","20150727","","03","폐업","03","폐업","20190211","","","","","","","","서울특별시 금천구 가산로 120 (가산동)","08529","씨유 가산성지점","2019-02-11 15:43:25","U","2019-02-13 02:40:00.0","","190444.945552506    ","441579.539684704    ",""
"3170000","PHMH320153170035087500017","20150730","","01","영업/정상","13","영업중","","","","","858-9967","","","","서울특별시 금천구 벚꽃로56길 182 (가산동)","08512","세븐일레븐 가산푸르지오시티점","2015-07-31 16:01:16","I","2018-08-31 23:59:59.0","","190120.54940100000  ","442253.99614500000  ",""
