"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3040000","PHMH320133040033087500004","20131203","20140717","03","폐업","03","폐업","20140717","","","","466-6942","","143846","서울특별시 광진구 자양동 236번지 26호","서울특별시 광진구 동일로 44-10 (자양동)","","세븐일레븐 노유점","2014-07-17 09:06:32","I","2018-08-31 23:59:59.0","","205359.546199006    ","448247.458250525    ",""
"3040000","PHMH320133040033087500005","20121109","20171113","03","폐업","03","폐업","20171110","","","","02-466-4027","","143747","서울특별시 광진구 군자동 98번지","서울특별시 광진구 능동로 209 (군자동)","05006","㈜비지에프리테일 세종대 학생회관점","2017-11-13 09:53:04","I","2018-08-31 23:59:59.0","","206479.980833988    ","449827.630945538    ",""
"3040000","PHMH320133040033087500006","20131224","20140325","03","폐업","03","폐업","20140325","","","","1577-9621","","143908","서울특별시 광진구 중곡동 341번지 1호","서울특별시 광진구 천호대로109길 10 (중곡동)","","미니스톱 군자하나점","2014-03-25 13:42:15","I","2018-08-31 23:59:59.0","","207095.940207281    ","450557.738745532    ",""
"3040000","PHMH320133040033087500007","20131226","20160404","03","폐업","03","폐업","20160404","","","","02-458-0014","","143886","서울특별시 광진구 중곡동 56번지 2호 1층","서울특별시 광진구 용마산로 67 (중곡동,1층)","","세븐일레븐 중곡사거리점","2016-04-04 14:30:41","I","2018-08-31 23:59:59.0","","207647.818555764    ","450839.199715412    ",""
"3040000","PHMH320133040033087500008","20130104","20150528","03","폐업","03","폐업","20150528","","","","024662681","","143904","서울특별시 광진구 중곡동 256번지 7호","서울특별시 광진구 면목로 79 (중곡동)","143904","씨유 광진중곡점","2015-05-28 15:44:24","I","2018-08-31 23:59:59.0","","206851.323943254    ","450957.94611025     ",""
"3040000","PHMH320133040033087500009","20130104","","01","영업/정상","13","영업중","","","","","","","143808","서울특별시 광진구 광장동 323번지 2호","서울특별시 광진구 아차산로78길 182 (광장동)","04969","GS25 광나루점","2014-01-24 13:58:30","I","2018-08-31 23:59:59.0","","209466.623798475    ","449489.33327025     ",""
"3040000","PHMH320133040033087500010","20130109","20140220","03","폐업","03","폐업","20130910","","","","02-466-3106","","143904","서울특별시 광진구 중곡동 256번지 33호","서울특별시 광진구 면목로 91 (중곡동)","143904","남원마트","2014-02-20 15:41:46","I","2018-08-31 23:59:59.0","","206897.318228441    ","451066.776760342    ",""
"3040000","PHMH320133040033087500011","20130109","","01","영업/정상","13","영업중","","","","","02-475-1903","","143865","서울특별시 광진구 자양동 604번지 3호","서울특별시 광진구 뚝섬로50길 16 (자양동)","05099","세븐일레븐 자양한양점","2019-04-24 15:18:37","U","2019-04-26 02:40:00.0","","206825.366908809    ","447724.963808933    ",""
"3040000","PHMH320133040033087500012","20130109","20180202","03","폐업","03","폐업","20180202","","","","02-462-4985","","143837","서울특별시 광진구 군자동 236번지","서울특별시 광진구 능동로 243 (군자동)","04998","GS25 군자대공원점","2018-02-02 13:35:55","I","2018-08-31 23:59:59.0","","206677.281622694    ","449966.418096714    ",""
"3040000","PHMH320133040033087500013","20130111","20160531","03","폐업","03","폐업","20160531","","","","02-2205-0888","","143912","서울특별시 광진구 중곡동 647번지 1호 삼보글로벌아파트상가102,103호","서울특별시 광진구 긴고랑로14길 63 (중곡동, 삼보글로벌아파트상가102,103호)","04918","홈플러스365 서울중곡점","2016-05-31 10:15:52","I","2018-08-31 23:59:59.0","","207025.575283491    ","450831.279264221    ",""
"3040000","PHMH320133040033087500014","20130111","20140331","03","폐업","03","폐업","20131230","","","","02-499-5855","","143900","서울특별시 광진구 중곡동 170번지 25호","서울특별시 광진구 면목로 164 (중곡동)","143900","세븐일레븐 중곡미소점","2014-03-31 16:19:14","I","2018-08-31 23:59:59.0","","207216.335159018    ","451721.668150576    ",""
"3040000","PHMH320133040033087500015","20130115","20140220","03","폐업","03","폐업","20130122","","","","","","143912","서울특별시 광진구 중곡동 643번지 5호","서울특별시 광진구 면목로 62 (중곡동)","143912","GS25 중곡성공","2014-02-20 15:33:21","I","2018-08-31 23:59:59.0","","206807.865597855    ","450790.302731386    ",""
"3040000","PHMH320133040033087500016","20130123","","03","폐업","03","폐업","20211229","","","","02-454-2391","","143867","서울특별시 광진구 자양동 658번지 137호 1층","서울특별시 광진구 뚝섬로 681, 1층 (자양동)","05056","CU 잠실대교 북단점","2021-12-30 16:00:33","U","2022-01-01 02:40:00.0","","207443.220547085    ","447809.018972785    ","0"
"3040000","PHMH320133040033087500017","20130128","20160115","03","폐업","03","폐업","20160115","","","","02-452-4878","","143816","서울특별시 광진구 구의동 28번지 40호","서울특별시 광진구 자양로51길 22 (구의동)","04955","GS25 구의센터점","2016-01-15 17:35:33","I","2018-08-31 23:59:59.0","","208102.446704142    ","450200.505650833    ",""
"3040000","PHMH320133040033087500018","20130128","20170208","03","폐업","03","폐업","20170208","","","","02-497-8423","","143838","서울특별시 광진구 군자동 463번지 5호 1층","서울특별시 광진구 동일로60길 7, 1층 (군자동)","04994","씨유 광진군자교점","2017-02-08 14:25:53","I","2018-08-31 23:59:59.0","","206465.987129025    ","450705.556769893    ",""
"3040000","PHMH320133040033087500019","20130131","20171012","03","폐업","03","폐업","20171012","","","","","","143916","서울특별시 광진구 화양동 33번지 40호 1층","서울특별시 광진구 능동로13길 69, 1층 (화양동)","05015","씨유 화양중앙점","2017-10-12 10:04:14","I","2018-08-31 23:59:59.0","","206036.545800463    ","449162.889650193    ",""
"3040000","PHMH320133040033087500020","20130214","","03","폐업","03","폐업","20200601","","","","02-454-6290","","143817","서울특별시 광진구 구의동 52번지 1호","서울특별시 광진구 천호대로129길 22 (구의동)","04954","GS25 아차산점","2020-06-01 17:35:15","U","2020-06-04 02:40:00.0","","207957.467420594    ","450045.839977133    ",""
"3040000","PHMH320133040033087500021","20130222","20141030","03","폐업","03","폐업","20141030","","","","02-2201-6782","","143851","서울특별시 광진구 자양동 216번지 12호","서울특별시 광진구 자양로 96, 1층 (자양동)","143851","씨유 자양사거리점","2014-10-30 10:19:40","I","2018-08-31 23:59:59.0","","207352.393518236    ","448232.403187238    ",""
"3040000","PHMH320133040033087500022","20130227","","03","폐업","03","폐업","20220905","","","","452-2003","","143811","서울특별시 광진구 광장동 341번지 12호 지하1층","서울특별시 광진구 아차산로 633, 지하1층 (광장동)","04964","씨유 광장워커힐점","2022-09-06 15:42:05","U","2021-12-09 00:08:00.0","","209437.537839672","449664.501091368",""
"3040000","PHMH320133040033087500023","20130305","20170424","03","폐업","03","폐업","20170424","","","","","","143840","서울특별시 광진구 군자동 373번지 8호 1층","서울특별시 광진구 광나루로17길 10, 1층 (군자동)","05005","팝스토어 세종대점","2017-04-24 10:52:43","I","2018-08-31 23:59:59.0","","206369.212427896    ","449543.172023494    ",""
"3040000","PHMH320133040033087500024","20130313","20160616","03","폐업","03","폐업","20160616","","","","455-7292","","143873","서울특별시 광진구 자양동 662번지 16호","서울특별시 광진구 뚝섬로58길 6 (자양동)","05102","씨유 자양승일점","2016-06-16 18:08:42","I","2018-08-31 23:59:59.0","","207363.444543305    ","447685.114845896    ",""
"3040000","PHMH320133040033087500025","20130313","20161130","03","폐업","03","폐업","20161130","","","","02-456-3063","","143819","서울특별시 광진구 구의동 72번지 1호","서울특별시 광진구 천호대로136길 16 (구의동)","04975","씨유 구의푸른점","2016-11-30 11:02:59","I","2018-08-31 23:59:59.0","","207988.711475528    ","449614.25169368     ",""
"3040000","PHMH320133040033087500026","20130327","","03","폐업","03","폐업","20200316","","","","3437-7140","","143853","서울특별시 광진구 자양동 225번지 90호 1층","서울특별시 광진구 아차산로39길 16, 1층 (자양동)","05028","GS25 건대호수점","2020-03-17 16:01:04","U","2020-03-19 02:40:00.0","","206718.920596035    ","448503.787745141    ",""
"3040000","PHMH320133040033087500027","20130328","","03","폐업","03","폐업","20190415","","","","02-456-6855","","143887","서울특별시 광진구 중곡동 62번지 17호","서울특별시 광진구 긴고랑로 127 (중곡동)","04944","씨유 중곡한아름점","2019-04-15 16:26:47","U","2019-04-17 02:40:00.0","","207795.920846467    ","450752.859233505    ",""
"3040000","PHMH320133040033087500028","20130328","","03","폐업","03","폐업","20190110","","","","02-452-2364","","143890","서울특별시 광진구 중곡동 124번지 1호 1층","서울특별시 광진구 용마산로7길 11, 1층 (중곡동)","04923","씨유 중곡행복점","2019-01-15 10:45:47","U","2019-01-17 02:40:00.0","","207614.496882424    ","450754.06093221     ",""
"3040000","PHMH320133040033087500029","20130401","20171017","03","폐업","03","폐업","20171017","","","","02-456-9181","","143888","서울특별시 광진구 중곡동 80번지 11호 1층","서울특별시 광진구 용마산로 40, 1층 (중곡동)","04949","세븐일레븐 중곡아차산점","2017-10-17 16:07:01","I","2018-08-31 23:59:59.0","","207732.811163712    ","450547.442126756    ",""
"3040000","PHMH320133040033087500030","20130418","","01","영업/정상","13","영업중","","","","","02-2205-2042","","143914","서울특별시 광진구 화양동 11번지 1호 1층","서울특별시 광진구 능동로13길 15, 1층 (화양동)","05016","GS25 건대수정점","2014-02-03 10:42:58","I","2018-08-31 23:59:59.0","","206196.648137211    ","448950.017613025    ",""
"3040000","PHMH320133040033087500031","20130418","20180209","03","폐업","03","폐업","20180209","","","","02-455-1947","","143867","서울특별시 광진구 자양동 628번지","서울특별시 광진구 자양로11길 11-1, 1층 (자양동)","05056","GS25 자양타운","2018-02-09 15:15:04","I","2018-08-31 23:59:59.0","","207299.880251268    ","448040.154963409    ",""
"3040000","PHMH320133040033087500032","20130430","","03","폐업","03","폐업","20210511","","","","","","143825","서울특별시 광진구 구의동 246번지 3호 106호","서울특별시 광진구 아차산로 395, 106호 (구의동)","05044","GS25 구의법원점","2021-05-11 15:17:22","U","2021-06-08 02:40:00.0","","207564.476226586    ","448369.568917225    ",""
"3040000","PHMH320133040033087500033","20130501","20141202","03","폐업","03","폐업","20141202","","","","070-4233-7389","","143839","서울특별시 광진구 군자동 344번지 14호 1층","서울특별시 광진구 군자로 87, 1층 (군자동)","143839","장안애24시","2014-12-02 13:05:25","I","2018-08-31 23:59:59.0","","206193.251434633    ","449874.185126945    ",""
"3040000","PHMH320133040033087500034","2013-05-08","","03","폐업","03","폐업","2023-01-30","","","","02-435-3092","","143-220","서울특별시 광진구 중곡동 607번지 10호","서울특별시 광진구 용마산로 189 (중곡동)","04903","개그스토리마트 중곡1호점","2023-02-07 10:56:20","U","2022-12-02 00:09:00.0","","207517.269932338","452041.121897854",""
"3040000","PHMH320133040033087500035","20130510","20160525","03","폐업","03","폐업","20160525","","","","02-453-1336","","143822","서울특별시 광진구 구의동 212번지 20호","서울특별시 광진구 아차산로 463 (구의동)","05035","GS25 뉴구의중앙점","2016-05-25 13:34:56","I","2018-08-31 23:59:59.0","","208187.962403671    ","448636.726317883    ",""
"3040000","PHMH320133040033087500036","20130513","20160201","03","폐업","03","폐업","20160201","","","","02-455-9845","","143825","서울특별시 광진구 구의동 243번지 13호","서울특별시 광진구 구의로 1 (구의동)","05044","GS25 구의역점","2016-02-01 17:40:16","I","2018-08-31 23:59:59.0","","207789.460351798    ","448428.754164083    ",""
"3040000","PHMH320133040033087500037","20130513","","01","영업/정상","13","영업중","","","","","","","143858","서울특별시 광진구 자양동 497번지 10호","서울특별시 광진구 뚝섬로36길 48-1 (자양동)","05090","GS25 자양한울점","2014-02-03 11:04:28","I","2018-08-31 23:59:59.0","","206150.627189563    ","447794.684181998    ",""
"3040000","PHMH320133040033087500038","20130513","","03","폐업","03","폐업","20200422","","","","","","143885","서울특별시 광진구 중곡동 37번지 26호","서울특별시 광진구 용마산로21길 65 (중곡동)","04937","GS25 중곡햇살점","2020-04-22 13:42:12","U","2020-04-24 02:40:00.0","","207446.930225866    ","451074.665667431    ",""
"3040000","PHMH320133040033087500039","20130613","","01","영업/정상","13","영업중","","","","","02-2207-6460","","143852","서울특별시 광진구 자양동 222번지 14호","서울특별시 광진구 아차산로 328 (자양동)","05054","GS25 자양트윈스점","2014-02-03 11:07:24","I","2018-08-31 23:59:59.0","","206934.50247854     ","448350.951668105    ",""
"3040000","PHMH320133040033087500040","20130627","20180625","03","폐업","03","폐업","20180625","","","","","","143806","서울특별시 광진구 광장동 285번지 7호","서울특별시 광진구 광장로 71-1 (광장동)","04967","씨유 장신대점","2018-06-25 14:18:04","I","2018-08-31 23:59:59.0","","209219.429271218    ","449501.93577192     ",""
"3040000","PHMH320133040033087500041","20130627","20161019","03","폐업","03","폐업","20161019","","","","","","143817","서울특별시 광진구 구의동 33번지 59호","서울특별시 광진구 자양로50길 18 (구의동)","04960","미니스톱 아차산입구점","2016-10-19 15:33:46","I","2018-08-31 23:59:59.0","","208175.458212907    ","449968.079850345    ",""
"3040000","PHMH320133040033087500042","20130627","20171011","03","폐업","03","폐업","20170410","","","","","","143854","서울특별시 광진구 자양동 227번지 199호","서울특별시 광진구 자양번영로11길 31 (자양동)","05066","세븐일레븐 자양본점","2017-10-11 16:46:10","I","2018-08-31 23:59:59.0","","206553.063025322    ","448339.896838532    ",""
"3040000","PHMH320133040033087500043","20130627","20170410","03","폐업","03","폐업","20170410","","","","","","143866","서울특별시 광진구 자양동 619번지 24호","서울특별시 광진구 뚝섬로49길 11-1 (자양동)","05062","세븐일레븐 자양정말공원점","2017-04-10 16:58:36","I","2018-08-31 23:59:59.0","","206880.990498407    ","447869.510348339    ",""
"3040000","PHMH320133040033087500044","20130702","","01","영업/정상","13","영업중","","","","","","","143883","서울특별시 광진구 중곡동 18번지 73호","서울특별시 광진구 용마산로 116 (중곡동)","04941","㈜코리아세븐 중곡2호점","2016-07-13 16:54:50","I","2018-08-31 23:59:59.0","","207624.210034108    ","451310.556345596    ",""
"3040000","PHMH320133040033087500045","20130703","20150702","03","폐업","03","폐업","20150702","","","","","","143865","서울특별시 광진구 자양동 606번지 17호","서울특별시 광진구 뚝섬로 620 (자양동)","143865","㈜비지에프리테일 자양명성점","2015-07-02 15:38:18","I","2018-08-31 23:59:59.0","","206863.618397204    ","447777.309997439    ",""
"3040000","PHMH320133040033087500046","20130730","","03","폐업","03","폐업","20181228","","","","","","143848","서울특별시 광진구 능동 234번지 35호","서울특별시 광진구 능동로32길 65 (능동)","04986","GS25 능동타운점","2018-12-27 14:14:48","U","2018-12-29 02:40:00.0","","207181.545030171    ","450218.833786423    ",""
"3040000","PHMH320133040033087500047","20130830","","03","폐업","03","폐업","20220921","","","","498-2525","","143838","서울특별시 광진구 군자동 471번지 1호","서울특별시 광진구 능동로35길 41 (군자동)","04996","GS25 군자중앙점","2022-09-23 13:45:06","U","2021-12-08 22:05:00.0","","206715.163962974","450559.947859031",""
"3040000","PHMH320133040033087500048","20130926","","03","폐업","03","폐업","20180830","","","","","","143868","서울특별시 광진구 자양동 639번지 11호","서울특별시 광진구 뚝섬로52라길 3 (자양동)","05100","GS25 자양강변점","2018-09-03 11:00:20","U","2018-09-03 23:59:59.0","","206895.595033906    ","447521.179774067    ",""
"3040000","PHMH320133040033087500049","20130926","","01","영업/정상","13","영업중","","","","","02-456-0611","","143886","서울특별시 광진구 중곡동 51번지 1호","서울특별시 광진구 긴고랑로22길 23 (중곡동)","04926","GS25 중곡제일점","2015-08-17 13:13:47","I","2018-08-31 23:59:59.0","","207357.360762162    ","450864.063355544    ",""
"3040000","PHMH320133040033087500050","20131029","","01","영업/정상","13","영업중","","","","","02-461-9949","","143841","서울특별시 광진구 자양동 4번지 9호","서울특별시 광진구 동일로18길 78 (자양동)","05075","토마토24 노유제일","2014-03-31 16:56:16","I","2018-08-31 23:59:59.0","","205845.235477102    ","448487.468509742    ","49"
"3040000","PHMH320133040033087500051","20131022","20150622","03","폐업","03","폐업","20150622","","","","","","143890","서울특별시 광진구 중곡동 116번지 4호","서울특별시 광진구 용마산로 9 (중곡동)","143890","토마토24시","2015-06-22 16:47:08","I","2018-08-31 23:59:59.0","","207720.594130391    ","450245.537266111    ",""
"3040000","PHMH320133040033087500052","20131001","","03","폐업","03","폐업","20190923","","","","446-9169","","143893","서울특별시 광진구 중곡동 147번지 42호","서울특별시 광진구 용마산로8가길 25 (중곡동)","04942","씨스페이스 중곡대원점","2019-09-25 13:28:25","U","2019-11-29 02:40:00.0","","207759.011604455    ","450945.333871469    ",""
"3040000","PHMH320143040033087500001","20121109","","03","폐업","03","폐업","20190327","","","","02-444-8189","","143702","서울특별시 광진구 자양동 777번지","서울특별시 광진구 자양로 117 (자양동)","05026","미니스톱 뚝섬1호점","2019-03-28 09:15:27","U","2019-03-30 02:40:00.0","","207217.242723012    ","448466.072448888    ",""
"3040000","PHMH320143040033087500002","20140122","","03","폐업","03","폐업","20190226","","","","02-447-0711","","143926","서울특별시 광진구  465번지 1호","서울특별시 광진구 광나루로 448 (화양동, 씨티파크오피스텔)","05022","세븐일레븐 어린이회관점","2019-02-27 11:55:03","U","2019-03-01 02:40:00.0","","206910.347898679    ","449218.599717678    ","50"
"3040000","PHMH320143040033087500003","20140128","","03","폐업","03","폐업","20181107","","","","","","143872","서울특별시 광진구 자양동 646번지 7호","서울특별시 광진구 뚝섬로52라길 56-1 (자양동)","05101","365플러스 자양점","2018-11-07 15:23:32","U","2018-11-09 02:35:56.0","","207158.048749122    ","447436.911286546    ","52"
"3040000","PHMH320143040033087500004","20140225","","01","영업/정상","13","영업중","","","","","02-466-6888","","143842","서울특별시 광진구 자양동 24번지 5호 광우빌딩","서울특별시 광진구 동일로18길 11 (자양동, 광우빌딩)","05071","씨유 자양리안점","2014-02-25 13:47:08","I","2018-08-31 23:59:59.0","","205548.689811343    ","448653.085751205    ",""
"3040000","PHMH320143040033087500005","20140327","20170324","03","폐업","03","폐업","20170324","","","","","","143908","서울특별시 광진구 중곡동 341번지 1호","서울특별시 광진구 천호대로109길 10 (중곡동)","04929","미니스톱 군자하나점","2017-03-24 14:38:44","I","2018-08-31 23:59:59.0","","207095.940207281    ","450557.738745532    ",""
"3040000","PHMH320143040033087500006","20131114","20170713","03","폐업","03","폐업","20170713","","","","02-463-6759","","143915","서울특별시 광진구 화양동 37번지 2호","서울특별시 광진구 동일로26길 26 (화양동)","05014","초코마트 화양점","2017-07-13 17:57:11","I","2018-08-31 23:59:59.0","","205882.609954219    ","449203.398204333    ","23"
"3040000","PHMH320143040033087500007","20131029","20140516","03","폐업","03","폐업","20140516","","","","","","143827","서울특별시 광진구 구의동 254번지 8호","서울특별시 광진구 자양로23길 78 (구의동)","143827","씨유 구의그랜드점","2014-05-16 11:38:10","I","2018-08-31 23:59:59.0","","207346.767386034    ","449051.284837542    ","89"
"3040000","PHMH320143040033087500008","2014-05-16","","03","폐업","03","폐업","2023-03-29","","","","02-444-0678","","143-191","서울특별시 광진구 자양동 800번지","서울특별시 광진구 아차산로40길 24 (자양동)","05053","씨유 자양사랑점","2023-03-29 16:05:02","U","2022-12-02 21:01:00.0","","206832.760161448","448262.172588965",""
"3040000","PHMH320143040033087500009","20140516","20150511","03","폐업","03","폐업","20150511","","","","02-462-9949","","143838","서울특별시 광진구 군자동 471번지 12호","서울특별시 광진구 군자로17길 41 (군자동)","143838","씨유 군자중앙점","2015-05-11 13:48:41","I","2018-08-31 23:59:59.0","","206759.177763498    ","450533.841951965    ","105"
"3040000","PHMH320143040033087500010","20140526","20170501","03","폐업","03","폐업","20170501","","","","02-454-7669","","143826","서울특별시 광진구 구의동 249번지 22호","서울특별시 광진구 자양로26길 51 (구의동)","05040","세븐일레븐 구의새한점","2017-05-01 09:27:07","I","2018-08-31 23:59:59.0","","207606.654839331    ","448770.714480332    ","55"
"3040000","PHMH320143040033087500011","20140528","20160901","03","폐업","03","폐업","20160901","","","","02-454-8917","","143962","서울특별시 광진구 구의동 230번지 19호","서울특별시 광진구 광나루로 532 (구의동)","05032","GS25 구의행복점","2016-09-01 15:58:10","I","2018-08-31 23:59:59.0","","207752.167733871    ","449162.791521753    ",""
"3040000","PHMH320143040033087500012","20140609","20150416","03","폐업","03","폐업","20150416","","","","02-465-0711","","143916","서울특별시 광진구 화양동 20번지 30호","서울특별시 광진구 광나루로12길 3 (화양동)","143916","세븐일레븐 광진화양점","2015-04-16 16:32:11","I","2018-08-31 23:59:59.0","","205944.186950486    ","449474.190218539    ",""
"3040000","PHMH320143040033087500013","20140611","20180430","03","폐업","03","폐업","20180430","","","","02-3437-0988","","143882","서울특별시 광진구 자양동 792번지","서울특별시 광진구 뚝섬로36길 18 (자양동)","05090","씨유 자양태성점","2018-04-30 17:18:29","I","2018-08-31 23:59:59.0","","206161.555627037    ","447913.607015654    ",""
"3040000","PHMH320143040033087500014","20140703","","03","폐업","03","폐업","20190430","","","","","","143823","서울특별시 광진구 구의동 222번지 1호","서울특별시 광진구 구의로 39 (구의동)","05041","미니스톱 구의중앙점","2019-05-01 14:07:05","U","2019-05-03 02:40:00.0","","207860.05037164     ","448800.805416287    ","100"
"3040000","PHMH320143040033087500015","20140711","","01","영업/정상","13","영업중","","","","","024537643","","143201","서울특별시 광진구 구의동 254번지 8호","서울특별시 광진구 자양로23길 78 (구의동)","05024","씨유 구의그랜드점","2014-07-11 10:41:54","I","2018-08-31 23:59:59.0","","207346.767386034    ","449051.284837542    ",""
"3040000","PHMH320143040033087500016","20140717","","03","폐업","03","폐업","20191011","","","","02-2205-2929","","143130","서울특별시 광진구 화양동 111번지 61호","서울특별시 광진구 능동로19길 40 (화양동)","05009","GS25 화양중앙점","2019-10-11 15:42:39","U","2019-11-29 02:40:00.0","","206258.89487238     ","449463.155052417    ","60"
"3040000","PHMH320143040033087500017","20140722","20170714","03","폐업","03","폐업","20170714","","","","4477613","","143819","서울특별시 광진구 구의동 74번지 10호","서울특별시 광진구 자양로 265 (구의동)","04992","구멍가게닷컴","2017-07-14 17:37:58","I","2018-08-31 23:59:59.0","","207913.400006663    ","449742.390294619    ","33"
"3040000","PHMH320143040033087500018","20140722","20160401","03","폐업","03","폐업","20160401","","","","556-2555","","143821","서울특별시 광진구 구의동 201번지 8호","서울특별시 광진구 광나루로 604 (구의동)","05034","GS25 광진진넥스점","2016-04-01 13:44:31","I","2018-08-31 23:59:59.0","","208318.216397053    ","448817.091466369    ","33"
"3040000","PHMH320143040033087500019","20140722","20160304","03","폐업","03","폐업","20160304","","","","458-1305","","143821","서울특별시 광진구 구의동 209번지 5호","서울특별시 광진구 구의로4길 39, 1층 (구의동)","05036","씨유 광진구의로점","2016-03-04 17:01:16","I","2018-08-31 23:59:59.0","","208034.677328447    ","448701.228439706    ","40"
"3040000","PHMH320143040033087500020","20140827","","03","폐업","03","폐업","20190812","","","","","","143837","서울특별시 광진구 군자동 48번지 19호","서울특별시 광진구 동일로56길 61 (군자동)","04995","세븐일레븐 군자본점","2019-08-12 16:34:34","U","2019-08-14 02:40:00.0","","206587.677539572    ","450338.68608736     ","33"
"3040000","PHMH320143040033087500021","20140925","20170825","03","폐업","03","폐업","20170825","","","","02-3425-0333","","143849","서울특별시 광진구 능동 257번지 25호","서울특별시 광진구 천호대로122길 33 (능동)","04987","365플러스 광진능동점","2017-08-25 10:40:41","I","2018-08-31 23:59:59.0","","207654.122741503    ","449987.360992994    ",""
"3040000","PHMH320143040033087500022","20140925","20160727","03","폐업","03","폐업","20160727","","","","","","143820","서울특별시 광진구 구의동 143번지 4호","서울특별시 광진구 자양로 326, 1층 (구의동)","04957","365플러스 구의아차산점","2016-07-27 15:09:16","I","2018-08-31 23:59:59.0","","208266.103975226    ","450223.36929951     ",""
"3040000","PHMH320143040033087500023","20141006","20161103","03","폐업","03","폐업","20161103","","","","02-455-0229","","143961","서울특별시 광진구 구의동 228번지 16호","서울특별시 광진구 구의로 68 (구의동)","05033","365플러스 구의중앙점","2016-11-03 16:06:04","I","2018-08-31 23:59:59.0","","207944.045277159    ","449081.590641046    ",""
"3040000","PHMH320143040033087500024","20141010","20150102","03","폐업","03","폐업","20150102","","","","02-447-4985","","143847","서울특별시 광진구 능동 283번지 6호","서울특별시 광진구 능동로 258 (능동)","143847","GS25 능동사랑점","2015-01-02 17:24:18","I","2018-08-31 23:59:59.0","","206783.63991983     ","450080.097206798    ","49"
"3040000","PHMH320143040033087500025","20141027","20170703","03","폐업","03","폐업","20170703","","","","","","143819","서울특별시 광진구 구의동 70번지 27호","서울특별시 광진구 자양로 234 (구의동)","04975","씨유 자양로점","2017-07-03 14:59:38","I","2018-08-31 23:59:59.0","","207738.082768929    ","449472.71909597     ",""
"3040000","PHMH320143040033087500026","20141029","20160826","03","폐업","03","폐업","20160826","","","","02-462-0056","","","","서울특별시 광진구 뚝섬로 513 (자양동)","05076","GS25 자양대동점","2016-08-26 14:41:29","I","2018-08-31 23:59:59.0","","205887.910154142    ","448166.926845495    ",""
"3040000","PHMH320143040033087500027","20141110","20180102","03","폐업","03","폐업","20180102","","","","","","","서울특별시 광진구 화양동 4번지 12호","서울특별시 광진구 능동로 120-1 (화양동, 건국대학교병원)","05030","(주)코리아세븐 건국대병원점","2018-01-02 16:23:21","I","2018-08-31 23:59:59.0","","206303.03222946     ","448689.878161826    ",""
"3040000","PHMH320143040033087500028","20141110","","03","폐업","03","폐업","20190704","","","","","","143853","서울특별시 광진구 자양동 226번지 38호","서울특별시 광진구 아차산로 305, 1층 (자양동)","05028","(주)코리아세븐 건대번영로점","2019-07-05 09:26:40","U","2019-07-07 02:40:00.0","","206724.714495833    ","448462.652658247    ",""
"3040000","PHMH320143040033087500029","20141110","20160128","03","폐업","03","폐업","20160128","","","","02-452-6103","","143851","서울특별시 광진구 자양동 216번지 12호","서울특별시 광진구 자양로 96, 1층 (자양동)","05051","씨유 자양사거리점","2016-01-28 17:43:12","I","2018-08-31 23:59:59.0","","207352.393518236    ","448232.403187238    ",""
"3040000","PHMH320143040033087500030","20141209","20180306","03","폐업","03","폐업","20180306","","","","02-444-4245","","143883","서울특별시 광진구 중곡동 18번지 111호","서울특별시 광진구 용마산로24길 14 (중곡동)","04941","씨유 중곡신향점","2018-03-06 16:53:55","I","2018-08-31 23:59:59.0","","207670.24509546     ","451434.142903478    ",""
"3040000","PHMH320143040033087500031","20141215","","03","폐업","03","폐업","20191204","","","","02-498-4367","","143915","서울특별시 광진구 화양동 113번지 1호 광진코지웰 B101-1호","서울특별시 광진구 능동로19길 35, B101-1호 (화양동, 광진코지웰)","05009","씨유 광진능동로점","2019-12-05 09:24:45","U","2019-12-07 02:40:00.0","","206278.982112971    ","449425.131943862    ",""
"3040000","PHMH320143040033087500032","20141215","","01","영업/정상","13","영업중","","","","","","","143768","서울특별시 광진구 광장동 576번지","서울특별시 광진구 아차산로 503 (광장동)","04984","씨유 광장현대점","2014-12-15 16:58:45","I","2018-08-31 23:59:59.0","","208568.939233791    ","448921.321944575    ",""
"3040000","PHMH320143040033087500033","20141215","","01","영업/정상","13","영업중","","","","","","","143904","서울특별시 광진구 중곡동 252번지 23호","서울특별시 광진구 동일로66길 9 (중곡동)","04916","GS25 광진대성점","2014-12-15 17:02:48","I","2018-08-31 23:59:59.0","","206628.221119147    ","451056.131431433    ",""
"3040000","PHMH320143040033087500034","20141217","","01","영업/정상","13","영업중","","","","","02-458-1898","","","서울특별시 광진구 자양동 779번지 105호","서울특별시 광진구 아차산로 355, 105호 (자양동)","05026","GS25 광진타워점","2021-09-23 13:33:06","U","2021-09-25 02:40:00.0","","207202.136637434    ","448365.660089296    ","0"
