"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3020000","PHMH320123020033087500099","20121116","","03","폐업","03","폐업","20160328","","","","","","","","서울특별시 용산구 보광로 95 (보광동)","04396","(주)바이더웨이 이태원청화점","2016-03-29 15:03:23","I","2018-08-31 23:59:59.0","","199480.972720827    ","447678.419872848    ",""
"3020000","PHMH320123020033087500100","20121116","","03","폐업","03","폐업","20160204","","","","","","","","서울특별시 용산구 이태원로 211 (한남동)","04349","(주)바이더웨이 관광특구점","2016-02-04 17:24:14","I","2018-08-31 23:59:59.0","","199678.685128404    ","448086.564575334    ",""
"3020000","PHMH320123020033087500101","20121116","","04","취소/말소/만료/정지/중지","24","직권폐업","20181121","","","","","","","","서울특별시 용산구 원효로41길 14 (원효로3가)","04363","GS25 용산원효점","2018-12-07 10:02:53","U","2018-12-09 02:40:00.0","","196261.020327974    ","448012.140260946    ",""
"3020000","PHMH320123020033087500102","20121121","","03","폐업","03","폐업","20220518","","","","","","","","서울특별시 용산구 임정로 111 (효창동)","04311","GS25 효창점","2022-05-18 17:34:49","U","2021-12-04 22:00:00.0","","196681.694346045","449398.803534014",""
"3020000","PHMH320123020033087500103","20121123","","03","폐업","03","폐업","20141031","","","","","","","","서울특별시 용산구 원효로19길 55 (원효로4가)","140850","세븐일레븐 용산원효점","2014-10-31 17:21:44","I","2018-08-31 23:59:59.0","","","",""
"3020000","PHMH320123020033087500104","20121123","","03","폐업","03","폐업","20180205","","","","","","","","서울특별시 용산구 한강대로43길 13 (한강로2가)","04376","씨유 용산한강로점","2018-02-05 17:16:49","I","2018-08-31 23:59:59.0","","197197.303144904    ","447701.927337454    ",""
"3020000","PHMH320123020033087500105","20121126","","03","폐업","03","폐업","20200820","","","","","","","","서울특별시 용산구 새창로 217 (한강로2가)","04376","씨유 용산역2호점","2020-08-20 15:33:47","U","2020-08-22 02:40:00.0","","197083.100438264    ","447552.774477998    ",""
"3020000","PHMH320123020033087500106","20121126","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 새창로 213 (원효로2가)","04364","씨유 용산역점","2015-08-26 16:45:11","I","2018-08-31 23:59:59.0","","197043.070567006    ","447583.735611074    ",""
"3020000","PHMH320123020033087500107","20121128","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 원효로2가 80-19","서울특별시 용산구 원효로53길 8(원효로2가)","04364","코리아세븐 원효로점","2022-07-12 14:47:20","U","2021-12-06 23:04:00.0","","196583.846241062","448201.231153081",""
"3020000","PHMH320123020033087500108","20121130","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 청파로47길 35 (청파동2가)","04313","바이더웨이 숙대사랑","2013-09-06 10:47:41","I","2018-08-31 23:59:59.0","","197144.132286796    ","449154.175917409    ",""
"3020000","PHMH320123020033087500109","20121130","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 한강대로 128 (한강로2가)","04382","GS25 용산행복점","2015-04-22 09:04:29","I","2018-08-31 23:59:59.0","","197261.850841327    ","447617.336394705    ",""
"3020000","PHMH320123020033087500110","20121130","","03","폐업","03","폐업","20190114","","","","","","","","서울특별시 용산구 서빙고로 35 (한강로3가)","04385","미니스톱 용산시티점","2019-01-14 17:47:16","U","2019-01-16 02:40:00.0","","197202.846269061    ","446986.411557186    ",""
"3020000","PHMH320123020033087500111","20121203","","03","폐업","03","폐업","20151118","","","","","","","","서울특별시 용산구 청파로43길 23 (청파동3가)","04313","GS25 숙대제일점","2015-11-18 15:37:20","I","2018-08-31 23:59:59.0","","197221.514134541    ","449024.821517958    ",""
"3020000","PHMH320123020033087500112","20121206","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 청파로47길 1 (청파동3가)","04313","세븐일레븐 용산숙대점","2013-09-06 10:58:34","I","2018-08-31 23:59:59.0","","197299.62096666     ","449164.132958204    ",""
"3020000","PHMH320123020033087500113","20121211","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 이태원로19길 10 (이태원동)","04350","씨유 이태원탑점","2013-09-06 11:01:26","I","2018-08-31 23:59:59.0","","199220.214564358    ","448064.225012123    ",""
"3020000","PHMH320123020033087500114","20121218","","03","폐업","03","폐업","20171128","","","","","","","","서울특별시 용산구 우사단로 3 (보광동)","04406","씨유 이태원힐점","2017-11-29 10:28:50","I","2018-08-31 23:59:59.0","","199634.267557212    ","447607.235377736    ",""
"3020000","PHMH320123020033087500115","20121218","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 우사단로 3 (보광동)","04406","한가람마트","2013-09-06 11:09:16","I","2018-08-31 23:59:59.0","","199634.267557212    ","447607.235377736    ",""
"3020000","PHMH320123020033087500116","20121224","","03","폐업","03","폐업","20190930","","","","","","","","서울특별시 용산구 한강대로102길 12 (갈월동)","04334","GS25 동자제일점","2019-09-30 14:20:56","U","2019-10-02 02:40:00.0","","197515.558871235    ","449721.082675464    ",""
"3020000","PHMH320123020033087500117","20121228","","03","폐업","03","폐업","20160513","","","","","","","","서울특별시 용산구 백범로 315 (효창동)","04317","홈플러스365 서울효창점","2016-05-13 15:53:11","I","2018-08-31 23:59:59.0","","196763.077733735    ","448504.044237016    ",""
"3020000","PHMH320123020033087500118","20121228","","03","폐업","03","폐업","20150901","","","","","","","","서울특별시 용산구 후암로 29 (후암동)","04332","세븐일레븐 용산후암진흥점","2015-09-01 16:46:20","I","2018-08-31 23:59:59.0","","197947.221892803    ","449587.403466068    ",""
"3020000","PHMH320133020033087500001","20130822","","03","폐업","03","폐업","20170131","","","","","","","서울특별시 용산구 보광동 216번지 12호","서울특별시 용산구 장문로 96 (보광동, 그린서적)","04395","GS25보광그린점","2017-02-02 15:20:09","I","2018-08-31 23:59:59.0","","199940.114846819    ","447079.499990337    ","50"
"3020000","PHMH320133020033087500002","20130108","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 이촌로 274 (이촌동)","04426","GS25 이촌제일점","2013-09-06 11:43:13","I","2018-08-31 23:59:59.0","","197906.606203557    ","446270.376661762    ",""
"3020000","PHMH320133020033087500003","20130110","","03","폐업","03","폐업","20180509","","","","","","","","서울특별시 용산구 서빙고로51길 10 (서빙고동)","04384","GS25 서빙고점","2019-10-16 21:01:27","U","2019-10-18 02:40:00.0","","199129.895765208    ","446500.466782248    ",""
"3020000","PHMH320133020033087500004","20130111","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 이태원로 185 (이태원동)","04350","GS25 이태원점","2013-09-06 11:47:40","I","2018-08-31 23:59:59.0","","199451.179578186    ","448052.475869592    ",""
"3020000","PHMH320133020033087500005","20130115","","03","폐업","03","폐업","20170306","","","","","","","","서울특별시 용산구 효창원로 117 (용문동)","04355","세븐일레븐 용산용문점","2017-03-06 17:21:47","I","2018-08-31 23:59:59.0","","196469.428322469    ","448498.841159196    ",""
"3020000","PHMH320133020033087500006","20130122","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 원효로 73 (원효로4가)","04362","씨유 용산원효로점","2013-09-06 11:51:51","I","2018-08-31 23:59:59.0","","195698.926268495    ","447835.990370667    ",""
"3020000","PHMH320133020033087500007","20130123","","03","폐업","03","폐업","20190605","","","","","","","","서울특별시 용산구 백범로 295 (효창동)","04317","스마일라운지","2019-06-05 14:49:38","U","2019-06-07 02:40:00.0","","196573.942953979    ","448560.389167704    ",""
"3020000","PHMH320133020033087500008","20130123","","03","폐업","03","폐업","20180427","","","","","","","","서울특별시 용산구 한강대로43길 8, 201호 (한강로2가, 벽산메가트리움)","04376","씨유 신한강로벽산점","2018-04-27 17:02:20","I","2018-08-31 23:59:59.0","","197257.765183997    ","447772.298383734    ",""
"3020000","PHMH320133020033087500009","20130125","","03","폐업","03","폐업","20201214","","","","","","","","서울특별시 용산구 원효로 255 (원효로1가)","04314","GS25 원효로점","2020-12-14 12:46:50","U","2020-12-16 02:40:00.0","","197184.30581248     ","448684.329156925    ",""
"3020000","PHMH320133020033087500010","20130125","","03","폐업","03","폐업","20131213","","","","","","140822","서울특별시 용산구 보광동 22번지 1호","서울특별시 용산구 장문로 119 (보광동)","140822","씨유 용산보광점","2013-12-13 10:52:51","I","2018-08-31 23:59:59.0","","200151.677652288    ","447207.599955215    ",""
"3020000","PHMH320133020033087500011","20130201","","03","폐업","03","폐업","20140702","","","","","","","","서울특별시 용산구 한강대로 401 (동자동)","140821","GS25 서울역점","2014-07-03 09:00:13","I","2018-08-31 23:59:59.0","","197484.876911496    ","450194.495553339    ",""
"3020000","PHMH320133020033087500012","20130228","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 서빙고로 67, 107호 (용산동5가)","04385","(주)코리아세븐 용산파크타워점","2013-09-06 14:29:39","I","2018-08-31 23:59:59.0","","197338.915067396    ","446893.484429691    ",""
"3020000","PHMH320133020033087500013","20130405","","03","폐업","03","폐업","20140430","","","","","","","","서울특별시 용산구 한강대로 211, 1층 107호 (한강로1가)","140011","미니스톱 용산월드점","2014-04-30 17:26:45","I","2018-08-31 23:59:59.0","","197542.687282146    ","448325.294355232    ",""
"3020000","PHMH320133020033087500014","20130417","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 청파로 247, 1층 (청파동3가)","04313","씨유 청파선린점","2013-09-06 15:03:52","I","2018-08-31 23:59:59.0","","197317.297848841    ","448822.926791495    ",""
"3020000","PHMH320133020033087500015","20130419","","03","폐업","03","폐업","20220722","","","","","","","","서울특별시 용산구 효창원로 17, 102~104호 (산천동, 리버힐삼성아파트)","04358","GS25산천리버힐","2022-07-22 17:10:46","U","2021-12-06 22:04:00.0","","195563.535062555","448111.886177799",""
"3020000","PHMH320133020033087500016","20130507","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 삼개로 60, 102,102호 (청암동)","04359","씨유 용산자이점","2019-10-16 21:05:40","U","2019-10-18 02:40:00.0","","195266.362355276    ","448085.659475123    ",""
"3020000","PHMH320133020033087500017","20130508","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 보광로24길 18, 2층 (보광동)","04415","씨유 보광중앙점","2013-09-06 15:32:58","I","2018-08-31 23:59:59.0","","199931.114838411    ","447369.846343392    ",""
"3020000","PHMH320133020033087500018","20130604","","03","폐업","03","폐업","20181129","","","","","","","서울특별시 용산구 후암동 440번지","서울특별시 용산구 소월로2길 5, 1층 (후암동)","04326","이마트24 남산힐튼점","2018-12-03 10:17:06","U","2018-12-05 02:40:00.0","","197884.694316792    ","450278.758007272    ",""
"3020000","PHMH320133020033087500020","20130926","","03","폐업","03","폐업","20200218","","","","3273-1364","","","서울특별시 용산구 도원동 8번지 24호","서울특별시 용산구 새창로12길 4 (도원동)","04356","씨유 도원삼성점","2020-02-18 17:19:38","U","2020-02-20 02:40:00.0","","196211.287232401    ","448572.36200051     ","45"
"3020000","PHMH320133020033087500021","20131025","","01","영업/정상","13","영업중","","","","","02-749-4634","","","서울특별시 용산구 용산동2가 39번지 16호","서울특별시 용산구 신흥로7길 1 (용산동2가)","04338","씨유 용산해방촌점","2015-08-26 16:53:08","I","2018-08-31 23:59:59.0","","198796.52499832     ","448851.858861312    ",""
"3020000","PHMH320133020033087500022","20131126","","03","폐업","03","폐업","20190401","","","","","","","서울특별시 용산구 서계동 220번지 4호 1층","서울특별시 용산구 청파로 389 (서계동)","04300","지에스25 서울역서부","2019-04-01 17:36:18","U","2019-04-03 02:40:00.0","","197177.646750244    ","450239.515008707    ","39.71"
"3020000","PHMH320133020033087500023","20131127","","03","폐업","03","폐업","20170413","","","","","","","서울특별시 용산구 한남동 726번지 370호","서울특별시 용산구 한남대로 204 (한남동, SK주유소)","04417","SK네트웍스 (주)흥국주유소","2017-04-13 10:24:45","I","2018-08-31 23:59:59.0","","200184.397422031    ","449300.985015883    ","26.4"
"3020000","PHMH320133020033087500024","20131217","","03","폐업","03","폐업","20161212","","","","749-8889","","","서울특별시 용산구 이태원동 225번지 67호","서울특별시 용산구 회나무로 24-1 (이태원동)","04345","세븐일레븐 이태원경리단점","2016-12-12 15:40:44","I","2018-08-31 23:59:59.0","","198995.504644616    ","448553.941350733    ","33"
"3020000","PHMH320133020033087500025","20131224","","03","폐업","03","폐업","20190315","","","","","","","서울특별시 용산구 한강로1가 196번지 1호","서울특별시 용산구 한강대로62나길 2, 1층 (한강로1가)","04382","GS25용산삼각지","2019-03-18 13:19:44","U","2019-03-20 02:40:00.0","","197626.808565836    ","447988.903746818    ","39.6"
"3020000","PHMH320143020033087500001","20140320","","03","폐업","03","폐업","20140520","","","","","","140090","서울특별시 용산구 신계동 27번지 20호","서울특별시 용산구 원효로58길 42 (신계동)","140090","지에스25 용산전자타운","2014-05-20 12:36:30","I","2018-08-31 23:59:59.0","","196715.897506115    ","448015.62934736     ","52.8"
"3020000","PHMH320143020033087500002","20140319","","01","영업/정상","13","영업중","","","","","796-3744","","140031","서울특별시 용산구 이촌동 301번지 151호","서울특별시 용산구 이촌로 245 (이촌동)","04423","세븐일레븐 이촌점","2014-03-20 17:11:23","I","2018-08-31 23:59:59.0","","197646.388904396    ","446420.759276915    ","72.7"
"3020000","PHMH320143020033087500003","20140327","","03","폐업","03","폐업","20230102","","","","702-7773","","140848","서울특별시 용산구 원효로3가 51번지 7호","서울특별시 용산구 원효로 154 (원효로3가)","04366","CU 원효대로점","2023-01-02 11:21:09","U","2022-12-01 00:04:00.0","","196427.086128322","448029.26057244",""
"3020000","PHMH320143020033087500004","20140418","","03","폐업","03","폐업","20140911","","","","","","140847","서울특별시 용산구 원효로2가 96번지 1호","서울특별시 용산구 새창로 146 (원효로2가)","140847","(주)지에스리테일 GS25원효타운점","2014-09-11 14:10:37","I","2018-08-31 23:59:59.0","","196557.682702991    ","448041.810074053    ","66.1"
"3020000","PHMH320143020033087500005","20140428","","03","폐업","03","폐업","20210615","","","","02-755-4043","","140170","서울특별시 용산구 동자동 45번지 센트레빌아스테리움 제비동 101호","서울특별시 용산구 한강대로 372 (동자동)","04323","씨유 용산아스테리움점","2021-06-15 14:13:40","U","2021-06-17 02:40:00.0","","197563.069805939    ","449934.157783456    ","80.94"
"3020000","PHMH320143020033087500006","20140428","","01","영업/정상","13","영업중","","","","","02-3785-0964","","140857","서울특별시 용산구 이태원동 243번지 39호","서울특별시 용산구 회나무로44가길 2 (이태원동)","04346","씨유 이태원하얏트점","2014-04-28 15:51:50","I","2018-08-31 23:59:59.0","","199503.493889291    ","448566.339800037    ","82"
"3020000","PHMH320143020033087500007","20140501","","03","폐업","03","폐업","20190109","","","","7168445","","140100","서울특별시 용산구 문배동 17번지 1호","서울특별시 용산구 백범로 346 (문배동)","04368","씨유 용산지오베르크점","2019-01-09 17:25:06","U","2019-01-11 02:40:00.0","","197045.696579263    ","448354.777958854    ","33"
"3020000","PHMH320143020033087500008","20140520","","03","폐업","03","폐업","20151116","","","","","","140845","서울특별시 용산구 원효로1가 41번지","서울특별시 용산구 원효로90길 11 (원효로1가)","04315","GS25 용산프라임점","2015-11-16 17:53:44","I","2018-08-31 23:59:59.0","","197287.50506674     ","448662.153501017    ","58.4"
"3020000","PHMH320143020033087500009","20140522","","03","폐업","03","폐업","20160421","","","","","","140854","서울특별시 용산구 이촌동 302번지 68호","서울특별시 용산구 이촌로 182 (이촌동)","04427","GS25 동부이촌점","2016-04-22 10:26:34","I","2018-08-31 23:59:59.0","","197044.277002519    ","446549.892594467    ","33"
"3020000","PHMH320143020033087500010","20140530","","01","영업/정상","13","영업중","","","","","757-0324","","140901","서울특별시 용산구 후암동 244번지 135호","서울특별시 용산구 후암로28길 49 (후암동)","04330","씨유 후암제일점","2019-10-16 21:14:27","U","2019-10-18 02:40:00.0","","198161.67678547     ","449685.317323122    ","42"
"3020000","PHMH320143020033087500011","20140630","","03","폐업","03","폐업","20210701","","","","749-1246","","140893","서울특별시 용산구 한남동 738번지 17호","서울특별시 용산구 이태원로 235 (한남동)","04348","GS25 이태원제일점","2021-07-01 14:56:31","U","2021-07-03 02:40:00.0","","199884.24876135     ","448210.426550975    ",""
"3020000","PHMH320143020033087500012","20140630","","03","폐업","03","폐업","20200624","","","","711-0917","","140909","서울특별시 용산구 이촌동 199번지 50호","서울특별시 용산구 이촌로22길 19 (이촌동)","04374","GS25 이촌대림점","2020-06-24 16:15:49","U","2020-06-26 02:40:00.0","","196018.516018461    ","446992.730365646    ","115"
"3020000","PHMH320143020033087500013","20140717","","03","폐업","03","폐업","20210827","","","","15779621","","140723","서울특별시 용산구 이촌동 301번지 160호 21동 104호-나, 105-가호","서울특별시 용산구 이촌로 303 (이촌동)","04424","미니스톱 동부이촌점","2021-08-27 13:35:43","U","2021-08-29 02:40:00.0","","198236.296378418    ","446262.544080318    ","110"
"3020000","PHMH320143020033087500014","20140718","","03","폐업","03","폐업","20150116","","","","711-2203","","","","서울특별시 용산구 이촌로14길 11-6 (이촌동)","140909","365플러스 서부이촌점","2015-01-16 15:02:28","I","2018-08-31 23:59:59.0","","195892.742962389    ","447202.526570068    ","49.59"
"3020000","PHMH320143020033087500015","20140925","","03","폐업","03","폐업","20170120","","","","","","140902","서울특별시 용산구 후암동 251번지 15호","서울특별시 용산구 후암로 8-1 (후암동)","04331","365플러스용산후암로점","2017-01-20 17:43:08","I","2018-08-31 23:59:59.0","","198023.050994376    ","449385.239062626    ","60"
"3020000","PHMH320143020033087500016","20140929","","03","폐업","03","폐업","20190110","","","","","","","","서울특별시 용산구 새창로 146, 1층 (원효로2가)","04366","GS25 원효타운점","2019-01-10 16:20:37","U","2019-01-12 02:40:00.0","","196557.682702991    ","448041.810074053    ",""
"3020000","PHMH320143020033087500017","20141010","","03","폐업","03","폐업","20150922","","","","","","","","서울특별시 용산구 이태원로27길 13 (이태원동)","04350","(주)비지에프리테일 이태원프리덤점","2015-09-22 17:11:00","I","2018-08-31 23:59:59.0","","199494.240629528    ","448102.144003408    ",""
"3020000","PHMH320143020033087500018","20141028","","01","영업/정상","13","영업중","","","","","02-711-8373","","","","서울특별시 용산구 효창원로69길 15, 1층 (효창동)","04318","GS25 효창행복점","2014-10-28 17:31:23","I","2018-08-31 23:59:59.0","","196506.063260624    ","448846.424790473    ","128.9"
"3020000","PHMH320143020033087500019","20141029","","01","영업/정상","13","영업중","","","","","","","140823","서울특별시 용산구 보광동 259번지 1호","서울특별시 용산구 보광로 46 (보광동)","04414","지에스25용산보광점","2017-04-12 15:59:52","I","2018-08-31 23:59:59.0","","199860.819809374    ","447348.10086997     ","33"
"3020000","PHMH320143020033087500020","20141030","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 한강대로 401 (동자동)","04320","지에스25서울역점","2014-10-30 17:31:03","I","2018-08-31 23:59:59.0","","197484.876911496    ","450194.495553339    ",""
"3020000","PHMH320143020033087500021","20141103","","01","영업/정상","13","영업중","","","","","","","140851","서울특별시 용산구 원효로4가 142번지 1호","서울특별시 용산구 원효로 55 (원효로4가)","04360","세븐일레븐 용산원효점","2014-11-03 17:54:11","I","2018-08-31 23:59:59.0","","195556.853873045    ","447925.908209588    ","49.5"
"3020000","PHMH320143020033087500022","20141103","","03","폐업","03","폐업","20201230","","","","","","","","서울특별시 용산구 한강대로23길 55 (한강로3가, 용산민자역사)","04377","(주)코리아세븐 용산아이파크몰점","2020-12-30 15:06:53","U","2021-01-01 02:40:00.0","","196762.077394917    ","447480.039577359    ","49.5"
"3020000","PHMH320143020033087500023","20141121","","01","영업/정상","13","영업중","","","","","","","140901","서울특별시 용산구 후암동 194번지 8호","서울특별시 용산구 후암로 1 (후암동)","04335","씨유 후암아리랑점","2014-11-21 16:38:08","I","2018-08-31 23:59:59.0","","198009.22355677     ","449311.920167528    ","89.3"
"3020000","PHMH320143020033087500024","20141121","","01","영업/정상","13","영업중","","","","","","","140230","서울특별시 용산구 동빙고동 7번지 22호","서울특별시 용산구 장문로 14 (동빙고동)","04393","(주)코리아세븐 캐피탈점","2014-11-24 09:01:18","I","2018-08-31 23:59:59.0","","199237.431465378    ","447381.501033953    ","49.5"
"3020000","PHMH320143020033087500025","20141126","","03","폐업","03","폐업","20180830","","","","","","140800","서울특별시 용산구 갈월동 3번지 3호","서울특별시 용산구 한강대로 348 (갈월동)","04334","씨유용산갈월점","2018-08-31 09:06:55","I","2018-08-31 23:59:59.0","","197464.703927638    ","449671.839985556    ",""
"3020000","PHMH320143020033087500026","20141211","","01","영업/정상","13","영업중","","","","","","","140857","서울특별시 용산구 이태원동 212번지 24호","서울특별시 용산구 회나무로26길 3 (이태원동)","04346","(주)코리아세븐이태원중앙점","2021-12-10 15:57:07","U","2021-12-12 02:40:00.0","","199195.27292662     ","448582.522822768    ","49.5"
"3020000","PHMH320143020033087500027","20141215","","01","영업/정상","13","영업중","","","","","02-318-3278","","","","서울특별시 용산구 한강대로 306 (갈월동)","04334","씨유숙대입구점","2014-12-15 15:57:56","I","2018-08-31 23:59:59.0","","197475.239725347    ","449256.459571589    ","99"
"3020000","PHMH320143020033087500028","20141230","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 용산구 효창원로 150 (효창동)","04317","(주)코리아세븐효창공원점","2014-12-31 08:46:45","I","2018-08-31 23:59:59.0","","196596.438958989    ","448791.762333138    ","49.5"
"3020000","PHMH320153020033087500001","20150114","","01","영업/정상","13","영업중","","","","","","","140871","서울특별시 용산구 한강로2가 2번지 11호","서울특별시 용산구 한강대로43길 13 (한강로2가)","04376","씨유용산한강로점","2018-02-05 10:56:26","I","2018-08-31 23:59:59.0","","197197.303144904    ","447701.927337454    ",""
"3020000","PHMH320153020033087500002","20150116","","01","영업/정상","13","영업중","","","","","","","140909","서울특별시 용산구 이촌동 206번지 27호","서울특별시 용산구 이촌로14길 11-6 (이촌동)","04374","365플러스서부이촌점","2015-01-20 09:00:32","I","2018-08-31 23:59:59.0","","195892.742962389    ","447202.526570068    ",""
"3020000","PHMH320153020033087500003","20150204","","01","영업/정상","13","영업중","","","","","","","140170","서울특별시 용산구 동자동 45번지","서울특별시 용산구 한강대로 372 (동자동)","04323","지에스25동자플래티넘점","2015-02-04 17:59:19","I","2018-08-31 23:59:59.0","","197563.069805939    ","449934.157783456    ","54.5"
"3020000","PHMH320153020033087500004","20150212","","01","영업/정상","13","영업중","","","","","","","140100","서울특별시 용산구 문배동 40번지 39호","서울특별시 용산구 청파로 205-26 (문배동)","04315","코리아세븐용산이안점","2015-02-16 08:57:54","I","2018-08-31 23:59:59.0","","197261.389680735    ","448510.817320892    ",""
"3020000","PHMH320153020033087500005","20150212","","03","폐업","03","폐업","20170201","","","","","","140060","서울특별시 용산구 신창동 59번지 4호","서울특별시 용산구 원효로35길 50 (신창동)","04363","씨유용산신창점","2017-02-02 14:18:09","I","2018-08-31 23:59:59.0","","196010.822884328    ","448114.607049728    ",""
"3020000","PHMH320153020033087500006","20150212","","03","폐업","03","폐업","20170201","","","","027020761","","140060","서울특별시 용산구 한강로1가 231번지 6호","서울특별시 용산구 한강대로62길 48 (한강로1가)","04382","씨유용산신창점","2021-03-09 11:15:17","U","2021-03-11 02:40:00.0","","197578.141435458    ","447844.960184765    ",""
"3020000","PHMH320153020033087500007","20150212","","01","영업/정상","13","영업중","","","","","02-792-3801","","140201","서울특별시 용산구 이태원동 226번지 3호","서울특별시 용산구 회나무로26길 12, 103호 (이태원동)","04345","이마트24 R이태원점","2022-06-07 09:51:10","U","2021-12-06 00:09:00.0","","199155.510674512","448589.384221511",""
"3020000","PHMH320153020033087500008","20150227","","03","폐업","03","폐업","20201221","","","","070-4244-5118","","140133","서울특별시 용산구 청파동3가 24번지 4호","서울특별시 용산구 청파로 275 (청파동3가)","04313","지에스25용산청파점","2020-12-21 14:16:45","U","2020-12-23 02:40:00.0","","197321.065710824    ","449090.401637502    ",""
"3020000","PHMH320153020033087500009","20150318","","03","폐업","03","폐업","20171110","","","","795-0058","","140872","서울특별시 용산구 한강로2가 93번지 4호","서울특별시 용산구 한강대로 142 (한강로2가)","04382","씨유신용산점","2017-11-10 16:51:53","I","2018-08-31 23:59:59.0","","197351.514465897    ","447738.540389615    ",""
"3020000","PHMH320153020033087500010","20150327","","03","폐업","03","폐업","20190530","","","","","","140832","서울특별시 용산구 용문동 38번지 58호","서울특별시 용산구 효창원로 79 (용문동)","04356","씨유용문좋아요점","2019-05-30 17:46:30","U","2019-06-01 02:40:00.0","","196200.389689141    ","448284.223557981    ","33"
"3020000","PHMH320153020033087500011","20150507","","03","폐업","03","폐업","20160519","","","","","","140809","서울특별시 용산구 동빙고동 7번지 46호","서울특별시 용산구 장문로 20 (동빙고동)","04393","지에스25용산캐피탈","2016-05-19 17:05:36","I","2018-08-31 23:59:59.0","","199265.467487878    ","447341.206833293    ","67"
"3020000","PHMH320153020033087500012","20150511","","01","영업/정상","13","영업중","","","","","070-4202-6494","","140201","서울특별시 용산구 이태원동 455번지 52호","서울특별시 용산구 녹사평대로40길 55 (이태원동)","04351","지에스25이태원힐점","2017-08-21 10:12:11","I","2018-08-31 23:59:59.0","","198942.388585934    ","448023.209461889    ",""
"3020000","PHMH320153020033087500013","20150512","","03","폐업","03","폐업","20170908","","","","701-5077","","140100","서울특별시 용산구 문배동 11번지 10호","서울특별시 용산구 백범로90길 90 (문배동)","04315","세븐일레븐용산웰츠타워점","2017-09-08 17:26:47","I","2018-08-31 23:59:59.0","","197174.051386224    ","448392.25419117     ",""
"3020000","PHMH320153020033087500014","20150518","","03","폐업","03","폐업","20170424","","","","","","140827","서울특별시 용산구 서계동 33번지 57호","서울특별시 용산구 청파로85가길 14 (서계동)","04303","365플러스용산서계점","2017-04-24 15:10:21","I","2018-08-31 23:59:59.0","","197098.624526026    ","449991.611230574    ","50"
"3020000","PHMH320153020033087500015","20150604","","03","폐업","03","폐업","20151126","","","","702-4958","","140140","서울특별시 용산구 서계동 237번지 7호","서울특별시 용산구 만리재로 164 (서계동)","04302","세븐일레븐용산만리재점","2015-11-26 13:58:16","I","2018-08-31 23:59:59.0","","196820.315516227    ","450108.517350234    ","50"
"3020000","PHMH320153020033087500016","20150604","","03","폐업","03","폐업","20180424","","","","","","140190","서울특별시 용산구 후암동 30번지 69호","서울특별시 용산구 후암로34길 35 (후암동)","04327","365플러스후암남산점","2018-04-24 17:32:52","I","2018-08-31 23:59:59.0","","198067.866959698    ","449939.940327466    ",""
"3020000","PHMH320153020033087500017","20150720","","03","폐업","03","폐업","20220513","","","","","","140190","서울특별시 용산구 후암동 43번지 14호","서울특별시 용산구 두텁바위로 147 (후암동)","04330","지에스25용산후암","2022-05-13 13:38:17","U","2021-12-04 23:05:00.0","","198238.83578897","449921.182467532",""
"3020000","PHMH320153020033087500018","20150723","","01","영업/정상","13","영업중","","","","","797-5008","","140201","서울특별시 용산구 이태원동 137번지 62호","서울특별시 용산구 우사단로10길 23 (이태원동)","04405","지에스25이태원본점","2019-10-16 21:07:39","U","2019-10-18 02:40:00.0","","199659.057794745    ","447896.598066061    ","115.7"
"3020000","PHMH320153020033087500019","20150804","","03","폐업","03","폐업","20220921","","","","02-795-2411","","","서울특별시 용산구 이태원동 187번지","서울특별시 용산구 녹사평대로40다길 30 (이태원동)","04351","씨유이태원1동점","2022-09-21 15:23:50","U","2021-12-08 22:03:00.0","","199029.343423496","448144.277162924",""
"3020000","PHMH320153020033087500020","20150904","","01","영업/정상","13","영업중","","","","","070-4114-4736","","","서울특별시 용산구 후암동 244번지 71호","서울특별시 용산구 후암로 42-2 (후암동)","04331","씨유후암좋아요점","2015-09-07 10:53:48","I","2018-08-31 23:59:59.0","","197950.438038716    ","449726.556024716    ","82.5"
